WellID,BVHH,FormationAlias,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,LeftNeighbourType,RightDistance,RightNeighbourType,TVD,NormalizedOilEUR,NormalizedGasEUR
0512345073,0.333270833,NIOBRARA,2723.095866,,9646,2293.593199,2254.650218,1291,Codeveloped,704,Codeveloped,6094,20.48465685,78.63788099
0512345074,1.181236788,NIOBRARA,4569.232444,5413.3707,9795,1062.787136,792.9617152,249,Codeveloped,231,Codeveloped,6834,15.84839204,113.6654416
0512345076,1.158987113,NIOBRARA,4564.234783,5473.545857,9904,1104.6042,500.1155089,326,Codeveloped,271,Codeveloped,6834,21.94830372,156.6130856
0512345077,1.200057592,NIOBRARA,4575.479539,5355.710888,9722,1070.561613,793.8397449,300,Codeveloped,,NoNeighbour,6851,23.21929644,143.7924295
0512345078,1.192627979,NIOBRARA,4569.232444,5355.710888,9765,1113.364055,821.3634409,231,Codeveloped,300,Codeveloped,6756,17.53835125,138.0550947
0512345080,0.483793401,NIOBRARA,2560.138474,,5147,2276.666019,2191.450165,1397,Parent,1290,Parent,6095,21.58383524,76.39751311
0512345081,1.150504737,NIOBRARA,4566.632393,5535.524738,9733.267286,1054.527704,843.7138073,282,Codeveloped,326,Codeveloped,6752,21.17377382,128.2771718
0512345082,1.099820513,NIOBRARA,4598.463679,5765.18164,9647,1128.226392,860.7191873,354,Codeveloped,289,Codeveloped,6770,21.40551467,142.0334819
0512345083,1.106365803,NIOBRARA,4583.47901,5765.18164,9558.524871,1018.985684,856.3873726,289,Codeveloped,278,Codeveloped,6838,23.22952579,149.0642143
0512345084,1.129898974,NIOBRARA,4566.632393,5598.588754,9319,1084.451121,851.5467325,298,Codeveloped,282,Codeveloped,6824,20.91436849,142.2427299
0512345085,1.095718848,NIOBRARA,4572.931558,5662.056308,9579,1076.521558,873.6298152,278,Codeveloped,298,Codeveloped,6818,20.39148137,140.5690573
0512345086,0.744697436,NIOBRARA,1200.398461,1891.671174,9664,1695.778146,1117.315604,,NoNeighbour,,NoNeighbour,6480,10.96243791,9.826883278
0512345087,0.904362371,NIOBRARA,5399.203009,4454.675735,5948,770.0067249,1487.702421,412,Codeveloped,631,Codeveloped,7248,17.73671822,153.6338265
0512345088,0.946564103,NIOBRARA,5406.405792,4454.807433,5967,643.8746439,1236.019105,631,Codeveloped,300,Codeveloped,7269,16.23613206,130.7058824
0512345089,0.860080412,NIOBRARA,5364.514195,4454.933788,6077,778.0154682,1507.355603,385,Codeveloped,412,Codeveloped,7299,18.90834293,156.5947013
0512345090,0.866813636,CODELL,5388.328185,4461.22345,6070,381.878089,541.5855025,,NoNeighbour,,NoNeighbour,7398,10.33673806,65.51861614
0512345091,0.815794301,NIOBRARA,5319.463394,4449.434586,6058,799.9339716,1536.057445,4323,Codeveloped,385,Codeveloped,7244,23.28062067,163.1001981
0512345092,0.974531282,NIOBRARA,5394.000583,4460.034446,6095,533.5520919,1231.850697,300,Codeveloped,,NoNeighbour,7253,12.07891715,131.1934372
0512345093,1.483363959,CODELL,5050.088958,4429.403221,10333,1287.525404,1001.468209,,NoNeighbour,4900,Parent,6866,21.14671441,175.0955192
0512345094,1.474235204,NIOBRARA,5029.472709,4419.903074,10316,1211.903839,1054.04905,480,Codeveloped,643,Codeveloped,6692,17.17574641,166.7934277
0512345095,1.488022843,NIOBRARA,5072.136963,4456.05539,10300.0729,1188.923624,1027.364088,301,Codeveloped,4668,Parent,6758,25.71962379,215.5215814
0512345096,1.485644792,NIOBRARA,5072.136963,4440.073004,10248,1172.521468,1047.44233,643,Codeveloped,301,Codeveloped,6678,19.64393052,191.5495706
0512345097,0.715687755,NIOBRARA,3268.07809,3042.243795,4314,1959.594344,1207.563282,452,Codeveloped,925,Codeveloped,6385,28.62355123,184.98586
0512345101,1.369552632,NIOBRARA,4155.108092,3770.447425,11375,987.7802198,744.8233846,658,Codeveloped,428,Codeveloped,7098,8.410901099,41.89028571
0512345102,,NIOBRARA,5439.344926,4335.925864,8445,788.6323268,1174.930728,747,Codeveloped,264,Codeveloped,7508,13.71284784,143.3348727
0512345103,1.361581959,NIOBRARA,4117.074396,3631.485872,11389,1043.111775,773.712354,236,Codeveloped,,NoNeighbour,7091,7.709632101,44.24558785
0512345104,1.184190625,NIOBRARA,4304.937074,3988.116093,5287,800.83223,749.9466616,148,Codeveloped,500,Codeveloped,7021,8.585209003,65.16739172
0512345105,,NIOBRARA,5419.907046,4325.999619,8646,795.049734,1176.510062,216,Codeveloped,747,Codeveloped,7638,15.14156836,86.69407819
0512345106,1.391032105,NIOBRARA,4243.499035,4105.132462,11403,962.7291064,753.3701657,2843,Codeveloped,378,Codeveloped,7160,8.384547926,54.38937122
0512345107,1.270178351,NIOBRARA,4156.937182,3687.906343,9164,788.0838062,693.5820602,1173,Codeveloped,1119,Codeveloped,6995,10.08184199,65.13945875
0512345108,,CODELL,5428.590139,4344.288031,8696,550.1379945,789.0310488,828,Codeveloped,901,Codeveloped,7748,14.2976081,135.5528979
0512345109,,NIOBRARA,5397.775085,4336.326546,8633,789.5285532,1171.353875,402,Codeveloped,3845,Codeveloped,7628,16.1935596,160.369049
0512345110,,CODELL,5381.644105,4343.400361,8448,541.4299242,768.5085227,901,Codeveloped,4050,Codeveloped,7731,14.06107955,113.9966856
0512345111,1.178076531,NIOBRARA,4280.610636,3851.110371,5621,878.1355631,827.8879203,500,Codeveloped,2365,Codeveloped,7100,10.41451699,74.40402064
0512345112,1.01339375,CODELL,4175.347721,3847.991078,11275.42816,778.3296449,927.1869633,435,Codeveloped,650,Codeveloped,7280,11.11611889,61.17337541
0512345113,,CODELL,5438.760714,4337.101402,8575,539.4752187,763.6212245,,NoNeighbour,828,Codeveloped,7776,13.55300292,58.43603499
0512345114,1.374960513,NIOBRARA,4196.781574,3847.991078,11388,963.99719,754.3624868,482,Codeveloped,658,Codeveloped,7166,11.43291184,62.90560239
0512345115,0.999814286,CODELL,4117.074396,3570.412413,11420,828.8966725,1064.630123,669,Codeveloped,,NoNeighbour,7281,11.17872154,56.16681261
0512345116,1.042,CODELL,4358.108228,4147.254205,5240,765.648855,935.1652672,,NoNeighbour,901,Codeveloped,7269,15.46221374,97.61908397
0512345117,1.005593651,CODELL,4135.812375,3698.178118,11421,814.2894668,837.4846336,650,Codeveloped,669,Codeveloped,7283,12.22642501,69.52631118
0512345118,,NIOBRARA,5402.13799,4316.331928,8706,800.137836,1205.601654,4250,Parent,216,Codeveloped,7508,14.92545371,83.69251091
0512345119,1.04355,CODELL,4280.610636,3929.571311,5706,740.9744129,880.9989485,901,Codeveloped,2882,Codeveloped,7279,10.46810375,61.90080617
0512345120,1.381678866,NIOBRARA,4219.511646,4016.310517,11395,937.4286968,729.1745502,378,Codeveloped,482,Codeveloped,7105,9.340149188,53.35331286
0512345121,1.190413089,NIOBRARA,4332.289207,4067.832744,5309,915.0499152,783.7442079,,NoNeighbour,291,Codeveloped,7098,14.54643059,109.6754568
0512345122,1.360928646,NIOBRARA,4135.812375,3631.485872,11315.77981,1098.466054,763.3822985,428,Codeveloped,236,Codeveloped,7164,7.622541394,54.92666086
0512345123,,NIOBRARA,5428.590139,4332.708633,8693,793.7420913,1176.985621,451,Codeveloped,402,Codeveloped,7516,14.42252387,137.5927758
0512345124,1.187481443,NIOBRARA,4304.937074,3988.116093,5309,986.6264833,816.0372952,291,Codeveloped,148,Codeveloped,7169,10.10039555,85.66132982
0512345125,1.022183871,CODELL,4219.511646,4016.310517,11522,789.9670196,953.7047388,2882,Codeveloped,424,Codeveloped,7280,10.54912342,69.09503558
0512345126,,NIOBRARA,5434.700459,4334.056292,8440,800.9478673,1189.022986,264,Codeveloped,451,Codeveloped,7654,13.72725118,143.9009479
0512345127,1.019276563,CODELL,4196.781574,3930.228377,11325.66474,761.4564085,947.297509,424,Codeveloped,435,Codeveloped,7275,7.977986462,28.88863545
0512345128,1.186664249,NIOBRARA,4655.198129,3993.567477,6600,803.030303,1550.137273,424,Codeveloped,310,Codeveloped,7129,11.25939394,84.15712121
0512345129,1.190620918,NIOBRARA,4701.84998,4008.939341,6583,800.2430503,1550.38888,270,Codeveloped,424,Codeveloped,7069,12.5508127,120.3001671
0512345130,0.906915152,CODELL,4680.427253,3970.843689,7081,493.9980229,712.3392176,591,Codeveloped,1937,Codeveloped,7241,6.395141929,45.74043214
0512345131,0.90665,CODELL,4609.596269,3907.384869,6795,517.7336277,758.7690949,,NoNeighbour,591,Codeveloped,7244,10.4397351,60.01692421
0512345132,0.932126154,CODELL,4565.499729,3950.841768,6837,531.2271464,766.2773146,1937,Codeveloped,,NoNeighbour,7298,10.42694164,65.89235045
0512345133,1.119122396,NIOBRARA,4686.626029,3942.432911,6441,884.3347306,1700.28598,,NoNeighbour,583,Codeveloped,7095,17.52771309,175.6382549
0512345134,1.192100521,NIOBRARA,4706.951846,4004.519161,6543,800.2445361,1549.256304,406,Codeveloped,270,Codeveloped,7120,14.44368027,148.4765398
0512345135,1.187134896,NIOBRARA,4699.677428,3991.737723,6657,349.4066396,703.6025237,583,Codeveloped,406,Codeveloped,7035,6.969656001,56.99128737
0512345136,1.166901571,NIOBRARA,4615.114219,3975.10326,6758,794.3178455,1537.729506,310,Codeveloped,805,Parent,7090,13.17046463,143.825836
0512345146,0.273334849,CODELL,2330.347082,1677.089371,10584,528.3446712,786.9404762,1158,Codeveloped,796,Codeveloped,7341,13.99092971,32.46362434
0512345147,1.225379167,NIOBRARA,2514.855889,1709.977682,10556,801.8188708,1568.932361,635,Codeveloped,319,Codeveloped,7188,15.34274346,69.58109132
0512345148,1.220748454,NIOBRARA,2535.3923,1724.932626,10573,797.6922349,1274.383997,319,Codeveloped,502,Codeveloped,7097,13.46249882,40.41445191
0512345149,0.215864063,CODELL,2557.871519,1740.88975,10530,550.8072175,799.3720798,913,Codeveloped,810,Codeveloped,7331,9.900759734,34.20712251
0512345150,1.228727368,NIOBRARA,2432.916689,1667.424165,10541,795.7499288,1430.569965,513,Codeveloped,308,Codeveloped,7147,14.13224552,63.39360592
0512345151,1.221749223,NIOBRARA,2308.142861,1682.762892,10507,789.9495574,1541.952032,1512,Codeveloped,481,Codeveloped,7153,14.55353574,71.23917388
0512345152,1.219328272,NIOBRARA,2578.570712,1754.911998,10598,780.1471976,1268.171731,502,Codeveloped,295,Codeveloped,7153,15.52179657,83.23730893
0512345153,1.23789375,NIOBRARA,2330.347082,1667.949836,10573,784.8292821,1554.135061,481,Codeveloped,393,Codeveloped,7217,15.23635676,64.13714178
0512345154,1.218169948,NIOBRARA,2459.70038,1676.479069,10594,800.8306589,1567.578441,308,Codeveloped,635,Codeveloped,7103,12.58363224,54.99074948
0512345155,0.254818462,CODELL,2379.754489,1664.491552,10520,487.8326996,762.9787072,796,Codeveloped,905,Codeveloped,7332,12.23621673,33.75228137
0512345156,0.2336,CODELL,2489.313121,1696.585521,10569,551.0455105,772.4956003,905,Codeveloped,913,Codeveloped,7336,14.05724288,35.93036238
0512345157,1.214855897,NIOBRARA,2379.754489,1664.491552,10519,799.6957886,1432.998954,393,Codeveloped,513,Codeveloped,7118,13.75577526,60.23994676
0512345162,0.898740625,NIOBRARA,1784.524437,1600.296644,9694,2017.949247,2787.428306,,NoNeighbour,317,Codeveloped,7138,17.04683309,72.25727254
0512345163,0.89225,NIOBRARA,1746.272127,1596.044167,9673,2021.916675,2800.961026,317,Codeveloped,,NoNeighbour,7069,20.32978393,78.12312623
0512345170,0.867595385,CODELL,1975.062325,1596.904601,7269,990.5076352,706.1361948,1284,Codeveloped,,NoNeighbour,7181,28.0718118,70.10813042
0512345172,1.320296447,NIOBRARA,1980.507796,1600.874425,7202,1999.444599,1074.347403,347,Codeveloped,289,Codeveloped,7102,12.46625937,37.61399611
0512345173,1.33305,NIOBRARA,1983.34296,1606.136722,7291,1975.037718,1105.243451,682,Codeveloped,347,Codeveloped,7014,14.14387601,50.6506652
0512345175,1.306754497,NIOBRARA,1977.892525,1600.874425,7287,1976.121861,1118.893372,289,Codeveloped,,NoNeighbour,6887,11.02511322,33.11911623
0512345176,0.908572727,CODELL,1986.762706,1612.791877,7110.859477,1012.53583,664.1104377,1407,Codeveloped,1284,Codeveloped,7207,20.13779072,54.65738723
0512345178,1.409584184,NIOBRARA,1996.298316,1641.282336,7093,2030.170591,1041.887777,780,Codeveloped,319,Codeveloped,7003,15.17482025,52.7804878
0512345179,1.367473096,NIOBRARA,1986.762706,1620.881131,7121,2022.187895,1135.273978,313,Codeveloped,682,Codeveloped,6876,10.67027103,37.51186631
0512345180,1.391690256,NIOBRARA,1991.032134,1630.394005,7122,2023.58888,1070.610783,319,Codeveloped,313,Codeveloped,7076,12.30932322,33.32238135
0512345196,1.205564615,CODELL,2615.822165,2795.941443,4681,982.6960051,682.9104892,865,Codeveloped,602,Parent,7203,18.3099765,119.1157872
0512345222,1.241352083,NIOBRARA,3672.779344,3367.353031,4204,298.2873454,1529.383444,670,Codeveloped,420,Codeveloped,7422,11.52830637,84.77830637
0512345223,1.225972775,NIOBRARA,3494.365355,3114.926529,5087,299.980342,1554.932966,341,Codeveloped,547,Codeveloped,7351,19.60035384,144.8718302
0512345224,0.810703125,CODELL,3685.476869,3401.038665,4107,557.5846116,784.4295106,776,Codeveloped,851,Codeveloped,7565,14.68200633,109.7745313
0512345225,1.242383505,NIOBRARA,3645.403798,3303.220224,4263,182.1088435,979.1231527,420,Codeveloped,652,Codeveloped,7343,8.642974431,72.6422707
0512345226,1.239459896,NIOBRARA,3508.301072,3219.474824,4968,292.6731079,1489.681159,652,Codeveloped,149,Codeveloped,7388,11.04247182,81.79508857
0512345227,0.790920635,CODELL,3645.403798,3303.220224,4132,554.6950629,790.2749274,851,Codeveloped,1199,Codeveloped,7543,19.66021297,141.9409487
0512345228,1.213819588,NIOBRARA,3562.151305,3139.375861,5013,298.4240973,1550.497905,547,Codeveloped,,NoNeighbour,7287,29.02294036,173.016158
0512345229,1.252515625,NIOBRARA,3632.284239,3380.621254,4906,299.2254382,1547.459437,718,Codeveloped,670,Codeveloped,7322,16.64940889,119.4616796
0512345230,1.237327604,NIOBRARA,3499.41488,3136.784253,5155,304.1707081,1564.575364,149,Codeveloped,341,Codeveloped,7298,14.16508244,135.3472357
0512345231,0.76716129,CODELL,3494.214736,3153.485996,5030,548.7077535,781.8011928,1199,Codeveloped,,NoNeighbour,7521,33.26322068,192.6202783
0512345232,0.304210938,CODELL,2029.910439,2020.662533,9948,2422.195416,3439.053478,3066,Codeveloped,3598,Codeveloped,7102,40.03045838,122.8022718
0512345233,0.973475661,NIOBRARA,2138.750279,2157.46203,9907,2790.14838,3884.023822,671,Codeveloped,661,Codeveloped,6894,33.21822953,107.7880287
0512345234,0.962038947,NIOBRARA,2067.913366,2076.445601,10036,2961.339179,4046.06377,661,Codeveloped,2704,Codeveloped,6966,30.904444,102.1924073
0512345235,0.975942188,NIOBRARA,2195.122112,2205.989458,9644,2805.060141,6.63708005,617,Codeveloped,671,Codeveloped,6980,30.62639983,121.9738698
0512345236,0.350573016,CODELL,2327.645868,2280.16369,10012,1796.644027,2489.27527,,NoNeighbour,3066,Codeveloped,7129,27.90161806,95.85537355
0512345237,0.994259278,NIOBRARA,2358.543263,2301.621227,9996,1978.191277,2709.296118,443,Codeveloped,861,Codeveloped,6950,26.08543417,102.780012
0512345238,1.040826702,NIOBRARA,2464.592743,2314.060275,9920,1672.580645,2555.344355,,NoNeighbour,417,Codeveloped,6884,27.64415323,102.3655242
0512345239,1.022517278,NIOBRARA,2440.373281,2314.083675,9957,1637.240133,2521.560711,417,Codeveloped,403,Codeveloped,6960,21.96464799,121.0442904
0512345240,0.986898421,NIOBRARA,2256.109992,2247.504101,9836,2026.43351,2691.034567,861,Codeveloped,617,Codeveloped,6900,31.90738105,122.2924969
0512345241,1.006426804,NIOBRARA,2415.235619,2308.22939,10028,1968.887116,2703.893099,403,Codeveloped,443,Codeveloped,6883,23.9285002,116.4104507
0512345243,0.576166667,CODELL,1328.181331,1244.223269,8957,1004.800715,562.9087864,,NoNeighbour,,NoNeighbour,7257,24.23076923,27.07703472
0512345246,1.210487692,NIOBRARA,2664.014821,1837.045022,10692,758.3239805,1493.690797,527,Codeveloped,,NoNeighbour,7213,16.68004115,47.92704826
0512345247,1.215223077,NIOBRARA,2629.24786,1803.884861,10662,798.1616957,1265.755205,526,Codeveloped,292,Codeveloped,7204,13.94053648,64.78756331
0512345248,0.206218462,CODELL,2614.255522,1787.077639,10553,539.7517294,788.1298209,810,Codeveloped,780,Codeveloped,7372,9.016772482,26.72860798
0512345249,0.202663077,CODELL,2653.986979,1826.97792,10491,552.8548279,785.753503,780,Codeveloped,,NoNeighbour,7388,12.78162234,30.67572205
0512345250,1.219551309,NIOBRARA,2644.714754,1817.208076,10859,800.2578506,1548.550327,292,Codeveloped,527,Codeveloped,7166,11.76830279,48.07385579
0512345251,1.221136923,NIOBRARA,2597.376142,1771.304359,10619,798.7569451,1261.036256,295,Codeveloped,526,Codeveloped,7153,11.88322818,53.89886053
0512345254,1.266017347,NIOBRARA,6844.757001,7505.086715,5558,1126.304426,857.2594458,274,Codeveloped,266,Codeveloped,6842,19.02320979,206.3252969
0512345255,1.229039791,NIOBRARA,6745.200889,7390.639695,5606,1081.698181,816.0556547,200,Codeveloped,330,Codeveloped,6876,16.81591152,181.1623261
0512345256,1.318811458,NIOBRARA,6934.922961,7668.989656,5021,1131.248755,828.506672,407,Codeveloped,464,Codeveloped,6851,17.6233818,201.9906393
0512345257,1.311752356,NIOBRARA,6876.296253,7647.117217,5608,1107.703281,807.4814551,464,Codeveloped,539,Codeveloped,6912,17.38926534,163.0625892
0512345258,1.267640104,NIOBRARA,6797.004597,7444.050101,5148,1142.579643,815.8344988,330,Codeveloped,274,Codeveloped,6914,17.40753691,207.3780109
0512345259,1.219076289,NIOBRARA,6680.451292,7390.639695,5634,1067.802627,817.0021299,637,Codeveloped,200,Codeveloped,6949,18.56017039,178.7804402
0512345260,1.273532461,NIOBRARA,6844.757001,7505.086715,5604,1110.635261,799.5214133,266,Codeveloped,407,Codeveloped,6933,18.67862241,195.0895789
0512345261,1.358291753,NIOBRARA,6985.480287,7817.969711,4848,1094.471947,719.345297,539,Codeveloped,1265,Codeveloped,6822,15.43275578,217.0193894
0512345262,1.307090722,NIOBRARA,6797.066066,7540.350172,7345,1116.133424,741.5330157,1087,Codeveloped,277,Codeveloped,6834,17.41769912,164.6709326
0512345263,1.337815026,NIOBRARA,6872.034033,7716.395226,7349,891.005579,743.7583345,261,Codeveloped,289,Codeveloped,6878,14.00544292,153.3796435
0512345264,1.347042408,NIOBRARA,6885.302713,7716.395226,7319,925.5362754,728.2142369,289,Codeveloped,229,Codeveloped,6805,18.61360842,159.0931821
0512345265,1.370114063,NIOBRARA,6876.539993,7877.223938,7357,901.9980971,806.67745,256,Codeveloped,309,Codeveloped,6821,19.88446378,183.5336414
0512345266,1.365058854,NIOBRARA,6854.567569,7715.071437,7348,902.8307022,804.4874796,229,Codeveloped,256,Codeveloped,6895,20.81246598,174.2312194
0512345267,1.329766154,NIOBRARA,6827.217397,7628.918579,7286,1131.759539,746.0447433,277,Codeveloped,261,Codeveloped,6754,15.03870436,176.4612956
0512345268,1.402690104,NIOBRARA,6804.279985,8000.479251,7358,1096.221799,843.9442783,252,Codeveloped,,NoNeighbour,6910,20.6422941,173.3655885
0512345269,1.380609231,NIOBRARA,6876.539993,7944.936646,7349,877.9425772,818.1055926,309,Codeveloped,245,Codeveloped,6903,16.72023405,170.7371071
0512345270,1.398115625,NIOBRARA,6833.594379,7944.936646,7361,1126.205679,834.9732373,245,Codeveloped,252,Codeveloped,6830,16.65086265,165.3115066
0512345271,1.583942781,NIOBRARA,4212.44837,5028.753204,9631,996.7812273,570.1900114,216,Codeveloped,215,Codeveloped,6859,21.92949849,141.3531305
0512345272,1.034413846,NIOBRARA,4110.330929,5021.376577,9498,1010.739103,590.6310802,554,Codeveloped,206,Codeveloped,6826,30.31153927,162.1321331
0512345273,1.635473333,NIOBRARA,4553.418121,5101.439732,9640,985.4771784,551.25,203,Codeveloped,262,Codeveloped,6831,18.96960581,135.3758299
0512345274,1.82731466,NIOBRARA,5445.694205,5577.801585,9678,991.9404836,521.1680099,217,Codeveloped,997,Codeveloped,6811,16.69797479,163.3960529
0512345275,1.084670313,NIOBRARA,4553.418121,5068.398981,9568.482283,992.8429315,528.357774,225,Codeveloped,203,Codeveloped,6858,21.70626374,141.3968234
0512345276,1.699241753,CODELL,4791.929508,5143.684165,9681,793.3064766,437.4707158,1330,Codeveloped,1309,Codeveloped,6966,17.6785456,127.260407
0512345277,1.59418299,CODELL,4435.506694,5076.736976,9689,784.3946744,507.771287,,NoNeighbour,1330,Codeveloped,6953,17.0945402,121.8172154
0512345278,1.618911399,NIOBRARA,4435.506694,5044.306322,9652,994.6125155,585.3151678,459,Codeveloped,225,Codeveloped,6801,20.32884376,137.6618317
0512345279,1.100649231,NIOBRARA,5350.803859,5487.403769,9668.834197,992.8808174,501.7237757,199,Codeveloped,217,Codeveloped,6883,16.51264224,150.7091724
0512345280,1.793845641,NIOBRARA,5248.998269,5487.403769,9726,987.0450339,508.5601481,445,Codeveloped,199,Codeveloped,6787,14.94961958,168.6224553
0512345281,1.735833333,NIOBRARA,5027.916455,5255.917061,9723,987.3495835,493.187905,249,Codeveloped,189,Codeveloped,6770,13.89313998,134.6141109
0512345282,1.75228866,NIOBRARA,5141.011519,5325.356819,9730,986.8448099,486.1035971,189,Codeveloped,238,Codeveloped,6859,17.76330935,144.5307297
0512345283,1.780507732,CODELL,5248.998269,5402.844775,9630,789.2004154,494.8018692,1309,Codeveloped,,NoNeighbour,6972,15.80218069,107.4645898
0512345284,1.662711917,NIOBRARA,4675.000344,5131.906572,9570,992.6854754,550.2526646,262,Codeveloped,273,Codeveloped,6875,20.10010449,139.0495298
0512345285,1.106683333,NIOBRARA,5141.011519,5402.844775,9513,1009.14538,547.1302428,238,Codeveloped,445,Codeveloped,6806,15.69084411,153.2231683
0512345286,1.56766455,NIOBRARA,4218.23421,5021.376577,9724,987.8650761,589.0150144,206,Codeveloped,216,Codeveloped,6707,21.67091732,148.6639243
0512345287,1.061270769,NIOBRARA,4321.231961,5062.368386,9568,1003.344482,573.2069398,215,Codeveloped,459,Codeveloped,6777,21.04128344,148.7779055
0512345288,1.105110938,NIOBRARA,4791.929508,5143.684165,9652,994.6125155,515.7706175,273,Codeveloped,424,Codeveloped,6806,18.08153751,126.7362205
0512345303,0.461935751,NIOBRARA,1289.66159,,9622,1247.349823,751.800873,515,Codeveloped,521,Codeveloped,6241,10.25316982,20.75743089
0512345304,0.586607772,NIOBRARA,1684.3852,1606.886196,9847,1234.905453,789.021631,572,Codeveloped,547,Codeveloped,6417,13.31715243,34.26860973
0512345305,0.601744845,NIOBRARA,1578.314365,1238.870196,9794,1222.210231,1029.137227,5250,Codeveloped,550,Codeveloped,6433,13.8957525,28.72789463
0512345306,0.470991192,NIOBRARA,1319.637578,,9663.850082,1241.741118,742.6127205,,NoNeighbour,515,Codeveloped,6255,7.429854498,21.14716167
0512345307,0.595090206,NIOBRARA,1601.382494,1393.929143,9808,1226.245412,587.2805873,550,Codeveloped,564,Codeveloped,6420,13.20483279,34.42312398
0512345308,0.460458763,NIOBRARA,1259.390263,,9835,1218.505338,743.4600915,540,Codeveloped,591,Codeveloped,6261,11.6852059,19.2446365
0512345309,0.590914063,NIOBRARA,1645.05663,1468.039726,9865,1218.570907,749.1412063,564,Codeveloped,572,Codeveloped,6421,12.74343639,32.67410035
0512345323,0.755204167,NIOBRARA,1815.570979,1916.756344,4513,1686.682916,1529.328606,493,Codeveloped,,NoNeighbour,6302,37.163306,116.3793485
0512345324,0.75997513,NIOBRARA,1769.902594,1918.811077,4479.653944,1782.726992,1570.371303,,NoNeighbour,493,Codeveloped,6431,39.81937048,108.8320674
0512345369,0.795981675,NIOBRARA,1947.41002,1690.299461,9882,1097.955879,1552.848108,501,Codeveloped,1811,Codeveloped,6843,27.62568306,76.88686501
0512345370,0.927314359,CODELL,1954.056251,1812.849704,9967,368.6164342,554.5867362,3598,Codeveloped,2978,Codeveloped,7092,10.59456205,27.83967091
0512345371,0.846713472,NIOBRARA,1946.228287,1733.005137,9855,1012.683917,1626.079756,966,Codeveloped,535,Codeveloped,6851,28.27833587,89.34398782
0512345372,0.985208163,NIOBRARA,1971.444677,1873.066118,9871,1048.728599,1540.681086,459,Codeveloped,479,Codeveloped,6880,23.17394388,84.73042245
0512345373,1.033906186,NIOBRARA,2017.420861,1978.745048,9886,1128.059883,1540.969856,2704,Codeveloped,498,Codeveloped,6889,26.52427676,75.1593162
0512345374,0.874244503,NIOBRARA,,,9660,1047.524327,1672.83913,,NoNeighbour,,NoNeighbour,6931,30.5126294,80.92867495
0512345375,0.821072251,NIOBRARA,1946.614594,1706.483682,10012,1091.689972,1534.157711,535,Codeveloped,501,Codeveloped,6940,26.0543348,79.36136636
0512345376,0.959248454,NIOBRARA,1964.251463,1849.691661,9950,1056.482412,1559.787136,479,Codeveloped,1002,Codeveloped,6957,27.74592965,73.50110553
0512345377,0.278592064,CODELL,1947.019166,1669.080329,9608,1106.994172,1584.025083,2978,Codeveloped,2568,Codeveloped,7057,27.54818901,67.51446711
0512345378,,NIOBRARA,1990.711522,1923.808165,9970,1110.130391,1492.192076,498,Codeveloped,459,Codeveloped,6956,28.55025075,84.15797392
0512345379,0.900059586,NIOBRARA,1948.478414,1771.593434,9875,950.5899747,1637.612962,1002,Codeveloped,966,Codeveloped,6863,29.69650633,79.43918987
0512345380,1.454267539,NIOBRARA,3758.724213,1582.184459,8422,972.6905723,1011.533721,333,Parent,147,Codeveloped,7364,18.61814296,131.549157
0512345383,1.558320725,NIOBRARA,3604.007365,1630.22542,8919,957.9549277,1081.731472,352,Codeveloped,306,Codeveloped,7347,21.79325036,99.59087342
0512345385,1.398406736,NIOBRARA,3698.358382,1539.486239,7785,949.7752087,1001.508285,156,Parent,267,Parent,7358,14.51766217,109.5984586
0512345387,1.349695313,NIOBRARA,3325.801954,1483.333207,8010,930.0873908,1063.889513,87,Parent,288,Parent,7366,13.41510612,111.9604245
0512345388,1.298626804,NIOBRARA,2975.802318,1455.627366,9521,973.6561286,1054.525995,85,Parent,229,Parent,7677,8.89538914,72.64394496
0512345389,1.639108247,NIOBRARA,3609.989216,4297.576187,8286,1004.103307,795.2527154,593,Codeveloped,451,Codeveloped,6848,21.09992759,194.3766594
0512345390,1.661494845,NIOBRARA,3695.947245,4392.496337,8018,1041.905712,823.7811175,,NoNeighbour,593,Codeveloped,6954,23.70890496,123.2755051
0512345391,1.628245833,NIOBRARA,3548.17695,3950.580829,8186,985.3408258,866.0238212,451,Codeveloped,368,Codeveloped,6912,19.53603714,207.2323479
0512345392,1.588049479,NIOBRARA,3367.525294,3553.733547,8303,1001.324822,823.5214983,226,Codeveloped,387,Codeveloped,6949,14.78742623,113.3991328
0512345393,1.612834184,NIOBRARA,3496.789957,3812.200169,8260,1039.951574,819.8447942,368,Codeveloped,478,Codeveloped,6963,13.76271186,115.3394673
0512345394,1.162146875,CODELL,3433.470401,3812.200169,8295,842.9174201,966.6270042,421,Codeveloped,693,Codeveloped,7064,16.72790838,138.6582278
0512345395,1.150121875,CODELL,3300.817648,3589.262235,8262.229677,863.4473113,992.7345669,693,Codeveloped,3693,Parent,7051,13.61400063,91.92675944
0512345396,1.584846939,NIOBRARA,3300.817648,3468.158294,8288,1009.169884,820.1986004,387,Codeveloped,3277,Parent,6869,17.18930985,137.7811293
0512345397,1.167913636,CODELL,3496.789957,3950.580829,8226,797.7145636,928.5847313,311,Codeveloped,421,Codeveloped,7091,15.4687576,160.4113786
